id,count
0,101.8512
1,232.23003
2,90.7265
4,113.021706
5,132.21864
10,163.97865
11,181.45486
12,191.54031
15,69.67087
17,55.546642
18,242.28444
23,232.32762
25,158.04007
26,82.62631
31,229.1686
39,178.43419
40,58.515244
41,177.98473
42,
43,205.19035
51,230.5446
52,75.458206
54,101.160805
60,189.46004
61,182.47768
62,168.64601
63,63.56985
65,170.50044
66,150.31126
68,177.34625
71,62.20718
80,88.70322
82,
94,199.14574
98,231.11389
101,73.802864
102,197.68553
107,154.18684
112,205.80565
113,70.1115
115,
116,188.79402
120,130.33109
121,77.7074
122,243.30107
132,206.12733
143,75.82388
147,
150,63.929493
151,73.81596
152,228.26178
153,114.82579
155,73.56885
156,174.17639
159,215.6968
161,127.65049
163,114.917076
177,202.07896
186,97.86119
188,107.95366
190,120.515526
191,108.43006
192,175.93803
195,221.20963
200,209.88551
209,233.35246
210,62.953457
211,216.11021
214,198.04872
215,93.811134
218,148.99327
219,45.226566
222,138.24706
225,72.17903
228,245.3105
236,227.44835
241,117.44622
242,203.96736
243,238.76616
245,107.549644
247,242.89268
251,197.08107
252,123.926636
253,54.543163
254,82.81646
258,232.8195
260,
261,177.38184
265,99.34035
266,231.40672
267,191.73131
269,198.3785
270,
275,149.02055
278,103.26263
279,51.89387
286,139.37303
287,103.287125
288,235.12921
289,209.41293
293,119.84766
294,176.59914
297,
302,101.400375
303,65.505615
304,140.30528
307,154.9871
309,69.23494
311,213.77782
312,163.84218
314,219.03767
315,233.5368
319,227.32082
322,182.8
323,
325,172.57164
327,234.98979
330,78.14609
332,220.32831
333,115.41046
338,168.48225
341,77.882935
345,175.81396
348,200.65642
349,123.94177
350,156.94579
352,
355,60.291416
356,
358,
363,194.1854
369,204.19846
371,66.80687
372,192.28212
375,240.77116
380,178.24004
388,115.711464
391,
392,193.18126
393,234.64603
394,93.55281
396,89.89121
401,72.20247
407,82.79474
409,113.055756
410,145.34827
416,126.489426
418,156.05658
420,212.14258
421,197.38063
422,206.45122
424,243.76886
428,188.28331
429,196.01355
431,184.16672
435,35.852894
439,147.40228
441,63.340874
447,79.62779
449,184.34824
451,205.34566
452,100.68608
454,174.2995
458,191.31587
463,189.38538
467,64.893005
470,165.97314
471,187.33655
474,232.21431
478,106.66329
483,114.95416
484,155.972
485,108.98729
