id,count
0,92.63769
1,228.91191
2,90.150406
4,101.255196
5,122.7445
10,123.703705
11,132.01514
12,224.70395
15,69.78746
17,48.154613
18,218.10959
23,213.7573
25,172.89395
26,78.21137
31,202.32883
39,190.85304
40,47.882595
41,162.14091
42,
43,180.35117
51,212.88013
52,58.945206
54,80.74918
60,166.91965
61,196.7695
62,149.29625
63,32.380814
65,132.49046
66,128.37262
68,189.58054
71,48.738968
80,84.11593
82,
94,192.4775
98,200.15651
101,82.45117
102,177.57034
107,128.64471
112,232.06717
113,75.53929
115,
116,161.27518
120,86.27624
121,69.626366
122,224.53195
132,172.5688
143,66.762764
147,
150,63.556133
151,62.734573
152,210.24374
153,81.37743
155,83.72435
156,125.94647
159,200.02866
161,84.67132
163,77.139885
177,176.08174
186,72.39625
188,58.32113
190,75.3247
191,89.248024
192,180.66318
195,219.35529
200,180.9403
209,209.76935
210,66.08834
211,235.62344
214,169.78304
215,85.41172
218,151.88478
219,44.25666
222,95.75502
225,54.445763
228,228.4498
236,208.68524
241,73.923546
242,180.21194
243,220.71252
245,68.76954
247,218.95291
251,191.21571
252,78.70869
253,67.75871
254,73.63482
258,203.13277
260,
261,188.5404
265,58.226868
266,206.17227
267,199.88965
269,170.11441
270,
275,155.44087
278,73.375084
279,48.918083
286,103.22389
287,58.419155
288,203.31462
289,176.93423
293,76.19563
294,179.39034
297,
302,114.868576
303,71.74133
304,127.79076
307,145.1216
309,65.22783
311,207.61383
312,165.03067
314,212.1323
315,214.46736
319,190.7062
322,153.23857
323,
325,195.41211
327,207.1118
330,54.409912
332,202.00194
333,74.32129
338,164.36588
341,85.165955
345,171.92041
348,152.17482
349,89.13122
350,124.23638
352,
355,38.296886
356,
358,
363,176.97159
369,193.14713
371,66.21256
372,200.62363
375,222.83066
380,191.99033
388,72.70892
391,
392,182.31686
393,215.62352
394,92.01611
396,56.732788
401,54.428757
407,26.233168
409,79.76615
410,134.82898
416,111.50415
418,119.044334
420,192.28552
421,219.76324
422,190.34943
424,222.12982
428,197.5014
429,222.46588
431,170.19147
435,24.223513
439,111.35302
441,67.171974
447,70.37826
449,204.47165
451,205.2218
452,77.461235
454,179.61302
458,225.40771
463,184.13625
467,74.31703
470,154.98286
471,158.12973
474,212.73253
478,90.357216
483,104.766525
484,167.77853
485,73.879364
486,177.39293
491,135.60571
494,105.269005
495,195.76715
497,186.98402
499,216.40141
515,138.64856
518,184.14578
521,97.63039
525,
529,199.84662
532,174.39554
534,50.25643
540,66.34685
544,225.80779
547,189.15521
549,82.86108
563,56.677567
564,209.48718
567,115.89057
572,165.98929
577,184.38014
578,220.70358
585,214.79663
588,206.72055
589,182.03789
590,132.2685
592,80.0863
594,153.19843
596,68.75368
598,215.77724
599,182.99902
605,75.42329
606,159.52661
607,194.4596
608,194.12643
609,
610,196.6482
611,94.34788
614,
615,168.75061
616,202.15918
617,158.43445
618,190.16872
624,115.20347
629,193.4262
631,90.267265
633,90.22274
637,67.61226
638,152.2351
643,
644,177.04292
645,59.86782
646,178.46667
648,161.7066
650,68.000275
651,100.89918
652,225.32024
656,160.37933
657,94.93415
659,75.33358
660,172.11313
662,152.36206
665,211.61563
675,
681,167.10095
682,181.56012
685,61.971603
686,201.00824
689,65.646935
696,161.61142
703,188.46056
704,129.98943
705,157.46954
714,187.42844
717,73.685936
718,80.5833
720,71.90956
721,224.1806
723,195.40013
726,97.908066
728,193.96832
730,104.872055
731,77.46192
734,226.66336
737,46.879265
738,68.18957
745,208.85814
746,77.56474
749,183.16296
752,65.125015
753,85.55533
758,189.72891
765,86.66578
766,212.87354
768,61.967793
769,205.17935
774,177.96481
775,114.81721
781,
784,207.4599
794,101.29784
795,216.11627
796,65.64384
802,159.7862
803,105.88331
805,61.17109
806,219.82205
807,135.74413
809,50.437393
810,196.18933
812,89.72881
814,113.241234
818,194.68817
819,219.61957
825,0.22643629
836,90.162
839,166.66937
847,213.65802
848,81.065
851,189.05951
852,175.00818
853,64.229195
857,184.48407
858,90.62186
859,194.21246
861,11.402332
867,153.08975
870,177.90637
871,212.30562
872,231.44058
874,234.9776
881,212.90276
886,166.41165
890,
895,176.61539
899,70.6665
900,199.2419
901,212.65747
902,203.88121
903,82.189064
913,219.62729
918,211.10449
923,159.41504
924,59.070827
926,55.308495
927,70.09929
930,182.56544
934,43.93949
937,174.91998
939,137.4228
941,83.310646
942,227.53113
946,205.44968
950,134.04398
953,78.09684
959,69.880066
961,41.194653
962,81.28399
964,121.36557
969,176.07095
971,154.53334
976,67.023224
978,195.39444
980,208.33076
981,177.04504
990,220.98761
993,63.54562
996,75.13415
998,224.97351
999,190.83047
1006,163.29169
1008,79.958496
1013,72.15429
1015,131.04468
1016,173.07373
1022,209.87831
1026,191.80092
1028,213.89673
1031,54.63427
1034,
1037,205.9032
1040,
1042,67.382835
1046,99.72447
1048,121.37653
1049,157.41956
1050,
1051,208.68733
1052,207.19278
1055,106.57516
1060,168.74356
1064,99.43584
1066,66.207695
1071,171.49452
1073,68.052635
1089,203.2734
1091,132.02199
1092,62.825745
1093,209.00024
1096,210.4307
1097,184.6076
1098,52.997498
1099,74.87602
1102,219.7413
1107,89.80222
1109,81.66659
1111,71.20913
1112,146.91684
1114,237.4852
1116,213.88153
1117,179.47435
1118,78.37591
1122,
1124,185.97876
1127,108.22686
1133,213.9098
1134,58.076797
1135,161.99863
1139,211.52515
1143,
1150,96.52238
1151,137.4177
1153,209.25375
1155,66.604324
1162,61.312027
1163,177.99548
1166,17.195341
1171,79.00814
1172,61.21856
1173,211.65018
1174,101.49937
1177,116.2642
1178,140.6065
1184,100.3002
1185,145.49652
1186,90.80642
1187,203.24617
1188,223.66656
1191,178.84024
1207,131.91437
1213,80.80884
1215,185.3087
1223,210.34784
1227,146.09674
1236,
1237,
1238,96.60134
1241,56.160526
1248,72.521996
1250,67.197945
1251,195.49196
1253,111.07674
1255,137.84883
1257,219.56021
1261,119.00974
1262,217.11066
1265,165.70184
1273,214.58481
1277,203.54741
1278,134.35132
1280,105.425804
1284,174.83365
1285,222.64603
1288,93.96598
1295,137.49654
1297,233.14795
1299,213.12135
1304,182.40285
