id,count
0,95.04965
1,237.68607
2,4.76281
4,101.82287
5,-0.5940033
10,146.30893
11,158.52974
12,197.75835
15,64.54651
17,28.64537
18,237.24281
23,232.11131
25,200.71245
26,78.86652
31,214.85805
39,193.84608
40,52.414265
41,166.03444
42,
43,195.63533
51,229.1198
52,67.53477
54,91.73208
60,179.01662
61,202.61888
62,164.23839
63,49.600365
65,152.59161
66,134.62856
68,201.24442
71,53.434452
80,86.40026
82,
94,197.28676
98,221.4651
101,58.968178
102,185.26375
107,135.57846
112,253.98486
113,51.46987
115,
116,179.7376
120,101.44204
121,80.39286
122,238.61893
132,189.03212
143,69.06739
147,
150,61.32285
151,64.42404
152,222.2282
153,95.041275
155,55.095325
156,142.57219
159,214.31276
161,96.4791
163,89.60813
177,190.26756
186,91.31358
188,72.43848
190,88.486015
191,99.195114
192,196.4836
195,221.72101
200,197.96538
209,224.91954
210,65.46166
211,260.14197
214,191.55965
215,86.76524
218,155.94104
219,40.9063
222,112.64558
225,61.987644
228,245.26389
236,226.12956
241,88.42736
242,195.4045
243,242.46637
245,76.840126
247,234.5255
251,205.34985
252,94.53034
253,58.946835
254,78.427895
258,225.33174
260,
261,184.8726
265,72.139885
266,221.11494
267,233.67665
269,186.08542
270,
275,154.49112
278,85.67439
279,50.81432
286,118.4069
287,71.50379
288,222.00366
289,195.55795
293,92.28184
294,199.31293
297,
302,94.74565
303,43.939938
304,44.381153
307,144.35197
309,61.486042
311,215.59955
312,166.27403
314,216.10045
315,234.2144
319,211.68723
322,172.9908
323,
325,207.75365
327,224.59706
330,65.94952
332,219.43665
333,88.903465
338,162.70683
341,62.172226
345,173.40675
348,177.06526
349,103.01412
350,136.63445
352,
355,51.00973
356,
358,
363,191.71507
369,203.34355
371,62.347736
372,206.87346
375,235.94481
380,211.0246
388,91.08561
391,
392,198.3491
393,230.28383
394,91.850464
396,65.157715
401,63.546257
407,59.435867
409,86.80972
410,145.06557
416,123.82789
418,136.80797
420,208.86569
421,225.4132
422,208.31746
424,242.52794
428,218.1398
429,244.94455
431,184.49538
435,23.004354
439,122.9674
441,17.307972
447,78.77175
449,229.60506
451,213.46387
452,87.8599
454,177.2087
458,175.87303
463,185.91167
467,64.20736
470,161.60225
471,171.83852
474,223.3716
478,93.93757
483,113.885
484,184.41426
485,84.78654
486,178.45813
491,114.66151
494,94.55987
495,226.61781
497,196.8296
499,229.75087
515,151.10385
518,203.64828
521,112.851494
525,
529,213.7389
532,186.00842
534,70.06492
540,83.990524
544,244.58302
547,203.95827
549,94.764305
563,54.26604
564,211.69952
567,122.73588
572,184.20946
577,206.95209
578,241.22214
585,222.64212
588,221.88869
589,186.87605
590,146.89848
592,82.483025
594,163.34697
596,78.45156
598,242.78358
599,198.24199
605,92.99013
606,173.01152
607,208.71791
608,215.38306
609,
610,214.14642
611,115.01166
614,
615,193.04137
616,208.73564
617,170.4093
618,203.34413
624,123.469475
629,195.33055
631,99.758224
633,92.24462
637,83.58199
638,162.25906
643,
644,191.89299
645,69.44489
646,189.61267
648,182.39091
650,84.500496
651,107.94912
652,238.87463
656,178.69807
657,94.81226
659,68.749504
660,188.85533
662,156.72159
665,224.48953
675,
681,183.03714
682,195.9388
685,75.64863
686,219.0465
689,76.75466
696,174.78374
703,201.10849
704,139.2396
705,177.98152
714,206.02773
717,79.19023
718,86.4072
720,88.77888
721,230.11998
723,215.6592
726,103.05625
728,222.6651
730,106.44133
731,89.443695
734,247.63097
737,60.41336
738,86.07316
745,239.00919
746,79.59203
749,199.69975
752,71.318794
753,86.15261
758,207.05779
765,94.52955
766,220.08937
768,70.17068
769,220.64526
774,191.98494
775,132.28563
781,
784,219.94064
794,113.313194
795,233.16672
796,77.64642
802,165.24767
803,115.48117
805,67.21196
806,227.02806
807,142.75066
809,60.33228
810,214.64922
812,96.991356
814,115.39658
818,208.32463
819,224.92982
825,12.734915
836,4.503144
839,176.52544
847,231.7626
848,96.829544
851,209.10811
852,190.38116
853,63.757843
857,202.54747
858,96.13682
859,206.62636
861,11.193794
867,153.74193
870,197.31364
871,223.37294
872,240.9409
874,247.87114
881,233.05707
886,185.95918
890,
895,195.21613
899,74.090965
900,218.48224
901,226.60393
902,221.2555
903,92.6247
913,239.54001
918,234.54863
923,181.67041
924,73.5495
926,66.07848
927,87.72202
930,195.273
934,54.666153
937,194.97418
939,160.49623
941,103.23432
942,240.59413
946,213.68361
950,136.99937
953,76.47551
959,34.88338
961,52.21717
962,101.27941
964,128.9619
969,142.65594
971,172.5268
976,74.50383
978,214.28508
980,223.0084
981,187.34096
990,229.97224
993,73.0872
996,86.50552
998,241.37834
999,209.0051
1006,177.51707
1008,69.481865
1013,90.73252
1015,133.15326
1016,196.60564
1022,222.23508
1026,205.99084
1028,227.60683
1031,55.15885
1034,
1037,221.95592
1040,
1042,84.24611
1046,113.35547
1048,132.01773
1049,168.26537
1050,
1051,206.60562
1052,221.05371
1055,102.23283
1060,183.98656
1064,110.80843
1066,70.34265
1071,179.18542
1073,81.05485
1089,208.04808
1091,142.06984
1092,74.0734
1093,222.08713
1096,220.74333
1097,194.38675
1098,67.57784
1099,68.33584
1102,223.71165
1107,95.35664
1109,92.947945
1111,54.47101
1112,160.50209
1114,253.06096
1116,216.72263
1117,199.62502
1118,77.500786
1122,
1124,203.51312
1127,113.245834
1133,231.70198
1134,76.888695
1135,182.2966
1139,227.18698
1143,
1150,101.9275
1151,150.19444
1153,228.91092
1155,75.85146
1162,73.07287
1163,195.29202
1166,22.920303
1171,83.370636
1172,59.40556
1173,231.35466
1174,98.02221
1177,133.1743
1178,146.43108
1184,92.42678
1185,158.07297
1186,106.07964
1187,214.69002
1188,239.26637
1191,197.16061
1207,140.71541
1213,99.548904
1215,188.09598
1223,218.21773
1227,163.4123
1236,
1237,
1238,113.58068
1241,57.43832
1248,90.02708
1250,62.4529
1251,206.47678
1253,112.70597
1255,141.98167
1257,208.2737
1261,119.06205
1262,216.16063
1265,170.97139
1273,231.57433
1277,146.7086
1278,153.40576
1280,65.92374
1284,184.2274
1285,236.45822
1288,98.25063
1295,152.92801
1297,239.91563
1299,232.81816
1304,189.75716
1308,76.00223
1310,134.61705
1311,163.74199
1314,98.83419
1315,151.52013
1318,39.29199
1320,245.29692
1321,217.57509
1322,212.57457
1330,175.75891
1333,217.23152
1334,186.10495
1341,196.64882
1344,170.85588
1351,206.77312
1354,95.19661
1356,
1363,169.03304
1365,228.92981
1369,175.13045
1373,121.26226
1375,165.07225
1377,54.82535
1379,204.7732
1380,245.44226
1381,119.05014
1384,190.81465
1390,208.02104
1393,223.39836
1395,
1399,217.7174
1400,95.71866
1401,124.126
1404,212.87827
1408,85.383705
1409,41.156902
1413,191.68805
1416,210.99199
1418,132.16315
1423,95.20072
1424,59.941345
1425,63.305336
1433,239.61037
1434,188.54579
1436,226.71619
1442,214.57327
1444,66.582344
1445,188.35826
1452,201.10149
1455,216.65912
1462,
1467,19.478216
1472,93.13396
1475,123.49707
1493,179.50117
1501,204.15753
1503,220.97862
1504,227.3089
1505,57.04358
1511,230.89531
1512,
1513,166.43332
1514,113.560234
1528,212.35754
1533,241.08696
1534,68.170525
1536,193.87537
1537,79.771996
1539,158.28438
1550,67.70036
1552,198.95998
1554,218.64357
1555,228.868
1556,-18.88154
1559,63.01611
1563,217.36884
1566,236.6582
1567,157.90886
1568,81.58839
1571,207.96786
1572,70.69162
1574,
1577,91.04182
1583,38.3378
1585,98.21979
1586,207.95128
1587,216.86215
1596,189.42168
1602,64.91981
1604,82.405014
1605,59.59626
1610,234.57578
1611,136.98357
1616,86.81843
1617,168.4231
1618,63.741405
1622,66.54313
1623,50.99884
1628,232.74149
1631,59.620308
1632,220.64781
1633,207.53337
1634,219.20573
1636,216.48131
1637,173.93773
1643,105.489395
1644,157.43254
1646,123.1431
1648,214.16246
1651,89.66763
1656,75.26659
1658,167.10664
1659,73.25231
1665,78.35886
1666,164.73528
1670,116.06813
1674,105.69432
1679,226.64671
1680,234.10692
1683,243.99843
1686,57.77637
1691,158.38663
1693,65.018814
1696,89.36999
1697,137.91814
1703,95.98792
1706,56.243824
1709,198.26523
1710,87.97373
1712,
1713,169.17455
1718,255.8328
1719,213.5807
1722,229.09196
1723,167.39589
1724,233.00546
1728,49.70856
1730,102.01672
1732,70.079
1737,48.536533
1745,55.69865
1747,86.58863
1748,90.555046
1755,89.3301
1759,87.42592
