id,count
0,111.36379
1,243.47235
2,83.19244
4,125.91555
5,111.6222
10,168.48988
11,177.56424
12,210.2768
15,78.72207
17,47.806614
18,246.58456
23,240.84976
25,168.51231
26,97.60328
31,233.1911
39,191.79579
40,66.71845
41,170.74939
42,
43,213.47618
51,240.59294
52,79.61065
54,111.41386
60,202.26317
61,197.91968
62,179.94868
63,66.58001
65,175.34882
66,163.07024
68,189.06244
71,77.657166
80,100.87684
82,
94,216.40147
98,232.34207
101,84.26621
102,209.82137
107,145.44714
112,223.49113
113,77.72939
115,
116,198.05234
120,136.40257
121,77.437294
122,251.7511
132,204.9876
143,72.53857
147,
150,71.81679
151,89.353264
152,238.77371
153,132.65637
155,84.02076
156,159.17221
159,228.9942
161,134.92525
163,128.39503
177,210.68764
186,103.83344
188,114.54185
190,128.63283
191,110.59206
192,180.34895
195,230.37718
200,208.24326
209,240.04692
210,71.49062
211,230.41037
214,194.11919
215,108.88204
218,159.04387
219,57.12
222,144.46303
225,78.09144
228,253.74782
236,237.43774
241,126.05536
242,210.95312
243,247.33781
245,121.58578
247,246.90565
251,207.25923
252,130.46724
253,72.82305
254,85.6425
258,234.93321
260,
261,193.18932
265,113.31153
266,236.99763
267,196.47662
269,205.80856
270,
275,162.64027
278,117.7503
279,63.941284
286,150.75764
287,113.22357
288,234.37059
289,205.05461
293,128.39552
294,180.63309
297,
302,112.946465
303,73.65223
304,118.72323
307,170.60416
309,82.028114
311,228.7588
312,155.4435
314,233.22185
315,242.41145
319,224.5071
322,190.37825
323,
325,186.88893
327,237.58621
330,88.18699
332,231.25967
333,126.13272
338,184.72949
341,86.423416
345,169.86194
348,191.91919
349,138.60822
350,167.2982
352,
355,63.297764
356,
358,
363,206.99213
369,215.95859
371,74.522736
372,205.27357
375,249.40681
380,190.64803
388,125.34031
391,
392,195.67964
393,243.1584
394,101.80396
396,101.85439
401,76.28443
407,89.8186
409,130.05013
410,157.318
416,122.70783
418,163.75908
420,223.77327
421,215.59593
422,217.36787
424,248.87892
428,195.852
429,211.32742
431,182.29785
435,28.04396
439,156.6166
441,62.744473
447,95.47242
449,198.22726
451,216.6924
452,112.98092
454,174.19987
458,209.33934
463,204.62221
467,77.97697
470,160.65665
471,195.74559
474,240.10316
478,121.28673
483,121.79775
484,165.03047
485,126.56408
486,192.51222
491,130.31335
494,106.16592
495,192.19795
497,200.76064
499,217.16182
515,162.66977
518,218.27904
521,146.0579
525,
529,231.13737
532,208.59251
534,102.79516
540,119.79931
544,250.62605
547,220.69432
549,134.0551
563,72.75846
564,224.50764
567,118.36683
572,163.07669
577,180.51744
578,247.77391
585,219.06073
588,204.273
589,173.8755
590,173.11403
592,87.817085
594,165.83064
596,93.24125
598,206.52998
599,213.21611
605,112.27376
606,186.58513
607,204.05411
608,226.94653
609,
610,229.378
611,137.9662
614,
615,207.01093
616,223.94006
617,187.4764
618,195.50261
624,126.40154
629,219.76741
631,139.91649
633,97.959236
637,109.26635
638,155.19937
643,
644,204.63298
645,95.38419
646,188.41457
648,198.8069
650,122.58093
651,114.043465
652,253.1934
656,189.32048
657,121.519875
659,79.84382
660,172.37973
662,177.17752
665,240.23082
675,
681,205.04411
682,211.91924
685,116.08761
686,231.31407
689,98.57412
696,199.10973
703,200.43388
704,130.0334
705,191.3038
714,221.29298
717,92.53826
718,90.87177
720,125.29109
721,238.26561
723,227.6059
726,101.950066
728,185.82396
730,119.869896
731,119.20938
734,251.59413
737,81.23142
738,122.163216
745,206.17097
746,88.09403
749,215.38716
752,81.27155
753,89.743546
758,222.64812
765,92.445
766,210.02032
768,93.830956
769,233.57716
774,209.19072
775,160.09048
781,
784,233.89148
794,149.09825
795,244.95992
796,108.613335
802,151.42729
803,148.55827
805,76.369774
806,247.58243
807,150.11324
809,73.60847
810,222.95044
812,103.12788
814,122.88823
818,226.45975
819,231.10782
825,13.270502
836,89.422226
839,183.44727
847,242.63771
848,104.355644
851,184.79764
852,209.10439
853,67.895164
857,217.5906
858,128.0844
859,217.60094
861,18.989264
867,158.86972
870,184.40154
871,241.70415
872,252.29025
874,256.00568
881,240.48424
886,202.45029
890,
895,210.73247
899,109.19917
900,232.56746
901,242.19482
902,232.10686
903,133.68858
913,246.68611
918,241.19435
923,195.11324
924,102.52647
926,105.43356
927,123.89814
930,186.33955
934,67.67886
937,199.35188
939,171.60335
941,135.08612
942,252.2481
946,212.06155
950,143.14012
953,84.87379
959,67.08221
961,67.3854
962,126.11853
964,136.30885
969,169.18846
971,192.51784
976,95.78889
978,227.5094
980,225.97704
981,193.84964
990,243.70047
993,104.21896
996,127.74244
998,222.35335
999,223.51176
1006,198.7231
1008,83.47285
1013,125.928444
1015,131.58958
1016,169.23685
1022,228.63564
1026,208.4532
1028,236.02623
1031,56.4001
1034,
1037,233.91464
1040,
1042,121.92193
1046,148.31026
1048,147.11203
1049,188.67497
1050,
1051,214.2736
1052,237.0148
1055,121.93566
1060,204.0501
1064,147.37312
1066,74.383606
1071,184.63362
1073,98.27834
1089,201.90643
1091,132.86876
1092,117.55685
1093,238.80241
1096,218.98332
1097,195.26314
1098,110.00848
1099,79.96554
1102,239.2801
1107,104.0859
1109,113.40839
1111,69.31137
1112,186.16354
1114,260.65997
1116,233.09015
1117,174.96144
1118,87.22057
1122,
1124,218.16496
1127,114.20751
1133,203.53609
1134,106.020805
1135,187.10518
1139,214.85246
1143,
1150,114.26438
1151,178.09612
1153,239.86378
1155,120.94147
1162,116.71489
1163,209.85481
1166,26.221886
1171,129.65022
1172,74.54306
1173,240.75465
1174,117.64149
1177,161.12523
1178,151.35086
1184,100.98554
1185,185.3719
1186,122.21929
1187,232.42122
1188,249.88252
1191,212.65668
1207,161.98296
1213,132.377
1215,194.30952
1223,222.51158
1227,185.67445
1236,
1237,
1238,144.913
1241,65.8812
1248,125.51098
1250,74.180244
1251,219.62038
1253,119.06616
1255,146.28203
1257,206.12325
1261,128.09709
1262,224.11987
1265,173.2743
1273,243.55727
1277,191.65318
1278,158.16731
1280,102.9881
1284,176.5259
1285,251.43166
1288,120.57977
1295,178.63103
1297,238.16393
1299,241.24907
1304,190.5356
1308,118.07899
1310,137.59576
1311,173.12865
1314,138.94742
1315,159.81316
1318,49.53497
1320,257.7938
1321,234.71663
1322,180.06955
1330,185.82457
1333,227.64035
1334,194.5577
1341,181.90933
1344,189.41447
1351,220.40489
1354,99.94024
1356,
1363,191.31523
