id,count
0,80.409424
1,202.47116
2,71.10782
4,87.99291
5,110.03667
10,120.40535
11,133.31165
12,182.48093
15,57.863865
17,35.094078
18,199.58853
23,190.80418
25,146.97554
26,63.923897
31,183.37831
39,161.68954
40,42.187454
41,137.79602
42,
43,162.50917
51,191.2998
52,54.87982
54,72.54289
60,147.96698
61,164.65475
62,132.34335
63,37.447918
65,127.276825
66,112.95797
68,160.89825
71,39.036602
80,71.94147
82,
94,164.23654
98,188.12985
101,67.70116
102,156.47993
107,110.43938
112,192.45029
113,62.915543
115,
116,147.14359
120,83.86197
121,65.44471
122,202.36893
132,162.28561
143,50.282673
147,
150,55.59847
151,52.53364
152,187.53673
153,72.46861
155,66.64476
156,118.47717
159,175.43248
161,80.84042
163,71.4634
177,159.31287
186,70.35856
188,61.06899
190,73.62996
191,84.91275
192,159.46706
195,192.64568
200,169.108
209,191.00267
210,54.97945
211,200.88377
214,162.20834
215,71.85625
218,131.48254
219,33.652493
222,93.1133
225,50.942112
228,204.08887
236,187.45065
241,71.43716
242,164.5922
243,198.85516
245,62.44611
247,199.46039
251,168.19673
252,77.70984
253,49.36309
254,67.46933
258,190.77403
260,
261,157.59277
265,55.38169
266,187.02524
267,176.4788
269,154.67651
270,
275,130.42697
278,66.00107
279,40.28361
286,94.67669
287,57.403774
288,189.9527
289,168.85907
293,74.829346
294,161.15378
297,
302,94.024124
303,59.6096
304,115.990616
307,122.76781
309,52.607937
311,179.68341
312,135.64069
314,184.21889
315,193.34982
319,181.28923
322,141.38864
323,
325,163.3598
327,189.59926
330,50.45818
332,179.23743
333,70.50451
338,139.30681
341,70.43489
345,142.7879
348,154.35355
349,81.24501
350,112.8459
352,
355,40.517117
356,
358,
363,155.51183
369,170.62613
371,57.92248
372,172.03148
375,198.69897
380,163.96336
388,72.011826
391,
392,165.79958
393,194.11398
394,78.37154
396,52.365513
401,51.98119
407,36.658108
409,70.37072
410,117.13158
416,107.31082
418,112.00696
420,171.67104
421,181.21703
422,169.9406
424,202.6716
428,172.18887
429,185.46423
431,157.23
435,16.33186
439,102.17695
441,46.60153
447,58.34637
449,171.00903
451,180.169
452,69.00209
454,162.58913
458,184.1412
463,157.6323
467,58.44874
470,129.61963
471,143.14297
474,190.71704
478,77.87251
483,94.16962
484,143.90057
485,66.14589
486,151.30716
491,109.91292
494,90.9146
495,173.47995
497,170.26492
499,186.41463
515,126.913506
518,176.18658
521,93.3799
525,
529,181.58568
532,153.68831
534,50.693775
540,64.71343
544,201.29099
547,168.95772
549,79.25225
563,45.447613
564,179.02222
567,97.35076
572,139.66266
577,156.61584
578,199.7088
585,187.36975
588,175.9518
589,151.7897
590,123.597916
592,66.78444
594,132.07904
596,62.022724
598,184.2284
599,161.76508
605,72.718124
606,139.83466
607,177.30722
608,183.30814
609,
610,182.32806
611,91.829704
614,
615,164.28241
616,182.11479
617,143.48004
618,172.50606
624,101.65796
629,166.44794
631,80.06785
633,77.020454
637,64.9479
638,130.1059
643,
644,167.36203
645,53.170025
646,164.0077
648,153.87492
650,68.33655
651,88.12632
652,206.11398
656,153.71939
657,81.02005
659,65.50477
660,153.64255
662,130.80737
665,191.17276
675,
681,158.84161
682,167.73322
685,61.50938
686,181.598
689,59.998337
696,148.21918
703,172.88599
704,108.71516
705,152.97783
714,175.89716
717,66.45808
718,68.667114
720,73.35593
721,195.21959
723,183.56827
726,82.999374
728,162.2308
730,90.53332
731,69.55937
734,203.39075
737,44.670914
738,69.33802
745,181.8114
746,63.299366
749,171.70227
752,56.195213
753,71.815575
758,175.94322
765,75.28824
766,180.15753
768,54.39661
769,182.12674
774,162.21558
775,111.82049
781,
784,187.18304
794,90.43709
795,200.12564
796,57.738945
802,131.35071
803,96.4902
805,52.845863
806,196.28186
807,117.411545
809,48.080414
810,180.08588
812,79.563034
814,98.12497
818,179.46268
819,188.24863
825,-3.9521255
836,84.35465
839,148.98073
847,195.99063
848,77.6178
851,159.11407
852,155.9631
853,46.473392
857,168.47394
858,79.00644
859,179.0028
861,5.6166024
867,131.0965
870,163.86331
871,193.3565
872,197.363
874,203.60669
881,191.40186
886,153.37476
890,
895,160.0075
899,59.274845
900,186.62784
901,196.0643
902,181.33328
903,76.5181
913,201.40176
918,198.41928
923,156.55559
924,56.150673
926,52.116894
927,71.48538
930,163.43521
934,42.106308
937,164.53195
939,137.04955
941,84.85862
942,202.27231
946,182.30533
950,115.151886
953,70.25621
959,53.726536
961,39.955547
962,79.69505
964,105.59594
969,158.3188
971,145.84973
976,61.360943
978,181.53488
980,189.15094
981,157.48175
990,195.6918
993,59.696102
996,69.72595
998,194.69278
999,175.0208
1006,144.76163
1008,65.5797
1013,74.97502
1015,108.4133
1016,146.13358
1022,191.13013
1026,174.20094
1028,191.00496
1031,34.424946
1034,
1037,182.44797
1040,
1042,67.2639
1046,91.154526
1048,109.10909
1049,139.30606
1050,
1051,177.84634
1052,187.4426
1055,89.711754
1060,154.67903
1064,88.1374
1066,60.371582
1071,147.65053
1073,64.22609
1089,170.09102
1091,115.66049
1092,63.334538
1093,192.29324
1096,186.96716
1097,169.07626
1098,55.471664
1099,61.12618
1102,189.6018
1107,78.11265
1109,74.24634
1111,51.41231
1112,132.28195
1114,211.00844
1116,190.02393
1117,149.82266
1118,68.99361
1122,
1124,166.1397
1127,92.10051
1133,179.72769
1134,56.560635
1135,152.89755
1139,188.13576
1143,
1150,85.78075
1151,124.46539
1153,192.91586
1155,61.01026
1162,61.074043
1163,169.28378
1166,11.174758
1171,66.93559
1172,50.210182
1173,195.15295
1174,85.23195
1177,110.223755
1178,117.155
1184,82.45232
1185,128.95755
1186,86.88808
1187,180.66983
1188,200.90419
1191,161.06883
1207,120.34109
1213,78.7349
1215,155.08313
1223,183.15068
1227,135.35034
1236,
1237,
1238,90.77861
1241,46.526188
1248,71.7062
1250,55.92868
1251,171.77225
1253,95.409515
1255,118.956955
1257,182.61882
1261,101.370575
1262,188.25018
1265,146.81123
1273,199.64175
1277,177.53543
1278,125.76198
1280,86.242424
1284,151.55698
1285,202.47089
1288,82.52597
1295,126.03352
1297,204.35304
1299,194.59692
1304,166.30911
1308,61.256405
1310,114.07355
1311,137.27892
1314,81.87431
1315,120.79981
1318,23.438143
1320,206.45149
1321,188.41536
1322,164.62769
1330,148.1872
1333,185.16531
1334,156.11743
1341,160.25429
1344,148.27533
1351,174.35127
1354,73.86833
1356,
1363,136.98071
1365,175.31741
1369,146.85185
1373,96.578354
1375,135.0578
1377,43.804764
1379,172.44852
1380,186.53622
1381,99.21372
1384,159.55743
1390,175.77913
1393,188.41406
1395,
1399,185.24481
1400,83.96838
1401,102.198845
1404,175.10255
1408,63.268436
1409,25.735344
1413,166.59195
1416,181.14352
1418,107.60579
1423,77.05501
1424,49.851315
1425,52.50637
1433,196.2922
1434,156.64615
1436,191.07825
1442,181.31065
1444,50.792267
1445,160.78369
1452,171.57642
1455,185.00839
1462,
1467,31.295744
1472,72.71442
1475,100.84491
1493,133.89
1501,176.11452
1503,187.85307
1504,192.21625
1505,46.590668
1511,189.15549
1512,
1513,137.81123
1514,91.100784
1528,182.2709
1533,201.34082
1534,55.484207
1536,171.6613
1537,65.66639
1539,125.89214
1550,170.93066
1552,171.08598
1554,184.7836
1555,192.03256
1556,64.31647
1559,53.195736
1563,179.26103
1566,172.18692
1567,126.65173
1568,60.55909
1571,178.26428
1572,58.933346
1574,
1577,76.005875
1583,77.50142
1585,78.51748
1586,174.82413
1587,180.7796
1596,156.65283
1602,58.217995
1604,75.48114
1605,44.800175
1610,197.08789
1611,115.512054
1616,73.38617
1617,127.2371
1618,56.439907
